"NRun","Run_Name","Species_Num","Species_txt","Initial_W","fit.to","fit.to.value","First_day","Last_day","N_indiv","Oxycal","calc.pop_mort","calc.spawn","calc.nut","calc.contaminant","Init_pred_conc","contam_eq","T_File","Diet_File","Prey_E_File","Indigest_Prey_File","Pred_E_File","Mort_File","Reprod_File","Contam_Prey_C_File","Contam_assim_File","Contam_TE_File","Phos_Ae_File","Phos_Co_Pred_File","Phos_Co_Prey_File","Nit_Ae_File","Nit_Co_Pred_File","Nit_Co_Prey_File","FB4_Log_File"
242,"20plus_pval_rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",7.6373639,"p-value",0.356683028571429,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
243,"20minus_pval_rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1","22","Coho salmon (adult)",7.6373639,"p-value",0.237788685714286,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Ptarmigan Creek_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
244,"mean_pval_rcp85_2060_2069_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.312546,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
245,"20plus_pval_rcp85_2060_2069_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.3750552,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
246,"20minus_pval_rcp85_2060_2069_Lower Russian River_Chinook_Age_0","21","Chinook salmon (adult)",1.3307592,"p-value",0.2500368,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp85_2060_2069_Lower Russian River_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
247,"mean_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
248,"20plus_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.3610308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
249,"20minus_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_0","22","Coho salmon (adult)",1.7677993,"p-value",0.2406872,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
250,"mean_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_0","22","Coho salmon (adult)",1.1239285,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
251,"20plus_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_0","22","Coho salmon (adult)",1.1239285,"p-value",0.3610308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
252,"20minus_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_0","22","Coho salmon (adult)",1.1239285,"p-value",0.2406872,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
253,"mean_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.300859,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
254,"20plus_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.3610308,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
255,"20minus_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_0","22","Coho salmon (adult)",0.9862471,"p-value",0.2406872,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
256,"mean_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
257,"20plus_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
258,"20minus_pval_rcp85_2060_2069_Lower Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6564489,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Lower Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
259,"mean_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
260,"20plus_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
261,"20minus_pval_rcp85_2060_2069_Middle Russian River_Coho_Age_1","22","Coho salmon (adult)",4.806435,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Middle Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
262,"mean_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.456684714285714,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
263,"20plus_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.548021657142857,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
264,"20minus_pval_rcp85_2060_2069_Upper Russian River_Coho_Age_1","22","Coho salmon (adult)",3.6828119,"p-value",0.365347771428571,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Temperature.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Diet_prop.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Prey_E.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Indigestible_Prey.csv","all_projected_sims/coho/rcp85_2060_2069_Upper Russian River_Coho_Age_1/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
265,"mean_pval_rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
266,"20plus_pval_rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
267,"20minus_pval_rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.4516947,"p-value",0.246748,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Lower Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
268,"mean_pval_rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
269,"20plus_pval_rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
270,"20minus_pval_rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",1.649657,"p-value",0.246748,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Middle Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
271,"mean_pval_rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.0134187,"p-value",0.308435,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
272,"20plus_pval_rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0","21","Chinook salmon (adult)",3.0134187,"p-value",0.370122,1,101,1,13560,"FALSE","FALSE","FALSE","FALSE","NA","NA","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Temperature.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Diet_prop.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Prey_E.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Indigestible_Prey.csv","all_projected_sims/chnk/rcp60_2010_2019_Upper Beaver Creek_Chinook_Age_0/Pred_E.csv","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","FB4_projected_models.csv"
