"river_spp","river","sample.id","sample.event","reach","year","sample.event.num","spp","wt_g","len_mm","age","Date","Site.ID","Hydrologic.Segment","season","doy"
"Russian River 
 Coho","Russian River","LRR-F1-20150608-D3","LRR-2015-1","LRR","2015","1","Coho",3.6,71,1,2015-06-08,"LRR-F1-2015","Lower","Early Summer",159
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150623-D3","LPC-2015-1","LPC","2015","1","Coho",4.2,71,1,2015-06-23,"LPC-F1-2015","Lower","Early Summer",174
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150625-D3","LPC-2015-1","LPC","2015","1","Coho",4.1,71,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150629-D12","LBC-2015-2","LBC","2015","2","Coho",4.3,71,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",3.5,71,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.7,71,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.1,71,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D14","MPC-2015-2","MPC","2015","2","Coho",4,71,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-2","LPC","2015","2","Coho",3.8,71,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Russian River 
 Coho","Russian River","MRR-F1-20150715-D2","MRR-2015-2","MRR","2015","2","Coho",4.2,72,0,2015-07-15,"MRR-F1-2015","Middle","Mid-Summer",196
"Russian River 
 Coho","Russian River","MRR-F1-20150715-D4","MRR-2015-2","MRR","2015","2","Coho",3.1,72,0,2015-07-15,"MRR-F1-2015","Middle","Mid-Summer",196
"Russian River 
 Coho","Russian River","LRR-F1-20150811-D17","LRR-2015-3","LRR","2015","3","Coho",4.4,72,0,2015-08-11,"LRR-F1-2015","Lower","Late Summer",223
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150605-D9","LBC-2015-1","LBC","2015","1","Coho",3.6,72,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-1","LBC","2015","1","Coho",2.5,72,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-1","LBC","2015","1","Coho",3.9,72,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150607-D1","MBC-2015-1","MBC","2015","1","Coho",4.2,72,1,2015-06-07,"MBC-F1-2015","Middle","Early Summer",158
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-1","MBC","2015","1","Coho",3.6,72,1,2015-06-07,"MBC-F1-2015","Middle","Early Summer",158
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150624-D5","MPC-2015-1","MPC","2015","1","Coho",4.1,72,1,2015-06-24,"MPC-F1-2015","Middle","Early Summer",175
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150625-D12","LPC-2015-1","LPC","2015","1","Coho",4.5,72,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150702-D11","UBC-2015-2","UBC","2015","2","Coho",4.6,72,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150702-D16","UBC-2015-2","UBC","2015","2","Coho",4.1,72,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",4.5,72,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D12","MPC-2015-2","MPC","2015","2","Coho",3.7,72,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D5","MPC-2015-2","MPC","2015","2","Coho",3.9,72,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Kenai River 
 Coho","Kenai River","MSRR-F1-20150724-D16","MSRR-2015-2","MSRR","2015","2","Coho",4.5,72,1,2015-07-24,"MSRR-F1-2015","Middle","Mid-Summer",205
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",4.3,72,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.4,72,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150810-D10","MBC-2015-3","MBC","2015","3","Coho",4.5,72,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4,72,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.6,72,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-3","LPC","2015","3","Coho",4.5,72,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-3","LPC","2015","3","Coho",4.1,72,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.4,72,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.7,72,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-1","MBC","2015","1","Coho",4.9,73,1,2015-06-07,"MBC-F1-2015","Middle","Early Summer",158
"Russian River 
 Coho","Russian River","NA","LRR-2015-1","LRR","2015","1","Coho",4.4,73,1,2015-06-08,"LRR-F1-2015","Lower","Early Summer",159
"Russian River 
 Coho","Russian River","NA","URR-2015-1","URR","2015","1","Coho",4.3,73,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150629-D1","LBC-2015-2","LBC","2015","2","Coho",4.7,73,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.7,73,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150702-D2","UBC-2015-2","UBC","2015","2","Coho",4.7,73,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D13","LPC-2015-2","LPC","2015","2","Coho",3.8,73,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150806-D6","LBC-2015-3","LBC","2015","3","Coho",4.9,73,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.2,73,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Kenai River 
 Chinook","Kenai River","MSKR-F1-20150723-D3","MSKR-2015-2","MSKR","2015","2","Chinook",5.1,74,0,2015-07-23,"MSKR-F1-2015","Lower","Mid-Summer",204
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-1","LBC","2015","1","Coho",3.6,74,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150607-D9","MBC-2015-1","MBC","2015","1","Coho",6.2,74,1,2015-06-07,"MBC-F1-2015","Middle","Early Summer",158
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-1","MBC","2015","1","Coho",5.4,74,1,2015-06-07,"MBC-F1-2015","Middle","Early Summer",158
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150623-D1","LPC-2015-1","LPC","2015","1","Coho",5,74,1,2015-06-23,"LPC-F1-2015","Lower","Early Summer",174
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150624-D16","MPC-2015-1","MPC","2015","1","Coho",3.8,74,1,2015-06-24,"MPC-F1-2015","Middle","Early Summer",175
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.6,74,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150630-D2","LBC-2015-2","LBC","2015","2","Coho",4.8,74,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150630-D3","LBC-2015-2","LBC","2015","2","Coho",4.6,74,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.5,74,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.5,74,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",5,74,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",4.9,74,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D15","MPC-2015-2","MPC","2015","2","Coho",5,74,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D2","MPC-2015-2","MPC","2015","2","Coho",4.7,74,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D17","LPC-2015-2","LPC","2015","2","Coho",4.3,74,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150807-D3","UBC-2015-3","UBC","2015","3","Coho",5,74,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.6,74,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150810-D2","MBC-2015-3","MBC","2015","3","Coho",4.7,74,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.5,74,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.4,74,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.5,74,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150604-D2","LBC-2015-1","LBC","2015","1","Coho",4.7,75,1,2015-06-04,"LBC-F1-2015","Lower","Early Summer",155
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150604-D3","LBC-2015-1","LBC","2015","1","Coho",4.9,75,1,2015-06-04,"LBC-F1-2015","Lower","Early Summer",155
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150604-D5","LBC-2015-1","LBC","2015","1","Coho",4.4,75,1,2015-06-04,"LBC-F1-2015","Lower","Early Summer",155
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150605-D5","LBC-2015-1","LBC","2015","1","Coho",4.4,75,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-1","LBC","2015","1","Coho",4.1,75,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-1","UBC","2015","1","Coho",4.8,75,1,2015-06-06,"UBC-F1-2015","Upper","Early Summer",157
"Russian River 
 Coho","Russian River","URR-F1-20150616-D10","URR-2015-1","URR","2015","1","Coho",5.8,75,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Russian River 
 Coho","Russian River","URR-F1-20150616-D3","URR-2015-1","URR","2015","1","Coho",4.7,75,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Russian River 
 Coho","Russian River","NA","URR-2015-1","URR","2015","1","Coho",5.3,75,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150623-D2","LPC-2015-1","LPC","2015","1","Coho",4.9,75,1,2015-06-23,"LPC-F1-2015","Lower","Early Summer",174
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-1","MPC","2015","1","Coho",5.9,75,1,2015-06-24,"MPC-F1-2015","Middle","Early Summer",175
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",5.2,75,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.8,75,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.8,75,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150702-D12","UBC-2015-2","UBC","2015","2","Coho",4.4,75,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",4.6,75,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",4.8,75,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150713-D14","MBC-2015-2","MBC","2015","2","Coho",4.8,75,1,2015-07-13,"MBC-F1-2015","Middle","Mid-Summer",194
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D7","MPC-2015-2","MPC","2015","2","Coho",4.7,75,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",5.2,75,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",5.2,75,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",4.6,75,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150807-D12","UBC-2015-3","UBC","2015","3","Coho",5.5,75,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.4,75,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.6,75,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","MBC-F1-20150810-D6","MBC-2015-3","MBC","2015","3","Coho",4.7,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.9,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.7,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.6,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",5,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.6,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",4.9,75,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150825-D10","LPC-2015-3","LPC","2015","3","Coho",4.7,75,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150825-D4","LPC-2015-3","LPC","2015","3","Coho",4,75,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-3","LPC","2015","3","Coho",4.1,75,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",4.7,75,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Russian River 
 Coho","Russian River","URR-F1-20150820-D6","URR-2015-3","URR","2015","3","Coho",5,76,0,2015-08-20,"URR-F1-2015","Upper","Late Summer",232
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-1","LBC","2015","1","Coho",4.5,76,1,2015-06-05,"LBC-F1-2015","Lower","Early Summer",156
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-1","LPC","2015","1","Coho",4.9,76,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150629-D6","LBC-2015-2","LBC","2015","2","Coho",5,76,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",5.1,76,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.9,76,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D12","LPC-2015-2","LPC","2015","2","Coho",4.3,76,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D15","LPC-2015-2","LPC","2015","2","Coho",5,76,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D3","LPC-2015-2","LPC","2015","2","Coho",6.5,76,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F2-20150731-D4","MPC-2015-2","MPC","2015","2","Coho",4.6,76,1,2015-07-31,"MPC-F2-2015","Middle","Mid-Summer",212
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",5.3,76,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",5.2,76,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",5.1,76,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-3","LPC","2015","3","Coho",4.7,76,1,2015-08-25,"LPC-F1-2015","Lower","Late Summer",237
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",5.2,76,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",5,76,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-1","UBC","2015","1","Coho",5.7,77,1,2015-06-06,"UBC-F1-2015","Upper","Early Summer",157
"Russian River 
 Coho","Russian River","URR-F1-20150616-D13","URR-2015-1","URR","2015","1","Coho",5.4,77,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Russian River 
 Coho","Russian River","NA","URR-2015-1","URR","2015","1","Coho",5.8,77,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150624-D18","MPC-2015-1","MPC","2015","1","Coho",4.7,77,1,2015-06-24,"MPC-F1-2015","Middle","Early Summer",175
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-1","LPC","2015","1","Coho",4.9,77,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",4.7,77,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",5.9,77,1,2015-06-30,"LBC-F1-2015","Lower","Mid-Summer",181
"Beaver Creek 
 Coho","Beaver Creek","UBC-F1-20150702-D3","UBC-2015-2","UBC","2015","2","Coho",4.9,77,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D3","MPC-2015-2","MPC","2015","2","Coho",4.9,77,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","LPC-2015-2","LPC","2015","2","Coho",4.9,77,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",5.6,77,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",5.3,77,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-3","LBC","2015","3","Coho",5.6,77,1,2015-08-06,"LBC-F1-2015","Lower","Late Summer",218
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",5.3,77,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.5,77,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.8,77,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",5.7,77,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-3","UBC","2015","3","Coho",4.8,77,1,2015-08-07,"UBC-F1-2015","Upper","Late Summer",219
"Beaver Creek 
 Coho","Beaver Creek","NA","MBC-2015-3","MBC","2015","3","Coho",5.2,77,1,2015-08-10,"MBC-F1-2015","Middle","Late Summer",222
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150826-D2","MPC-2015-3","MPC","2015","3","Coho",5.1,77,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","NA","MPC-2015-3","MPC","2015","3","Coho",5.4,77,1,2015-08-26,"MPC-F1-2015","Middle","Late Summer",238
"Russian River 
 Coho","Russian River","NA","LRR-2015-3","LRR","2015","3","Coho",5.6,78,0,2015-08-11,"LRR-F1-2015","Lower","Late Summer",223
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-1","UBC","2015","1","Coho",5.7,78,1,2015-06-06,"UBC-F1-2015","Upper","Early Summer",157
"Russian River 
 Coho","Russian River","NA","URR-2015-1","URR","2015","1","Coho",5.6,78,1,2015-06-16,"URR-F1-2015","Upper","Early Summer",167
"Russian River 
 Coho","Russian River","MRR-F1-20150619-D7","MRR-2015-1","MRR","2015","1","Coho",6.1,78,1,2015-06-19,"MRR-F1-2015","Middle","Early Summer",170
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150625-D5","LPC-2015-1","LPC","2015","1","Coho",5.3,78,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150625-D7","LPC-2015-1","LPC","2015","1","Coho",5.2,78,1,2015-06-25,"LPC-F1-2015","Lower","Early Summer",176
"Beaver Creek 
 Coho","Beaver Creek","LBC-F1-20150629-D2","LBC-2015-2","LBC","2015","2","Coho",5.6,78,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","LBC-2015-2","LBC","2015","2","Coho",5.4,78,1,2015-06-29,"LBC-F1-2015","Lower","Mid-Summer",180
"Beaver Creek 
 Coho","Beaver Creek","NA","UBC-2015-2","UBC","2015","2","Coho",5.1,78,1,2015-07-02,"UBC-F1-2015","Upper","Mid-Summer",183
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D1","MPC-2015-2","MPC","2015","2","Coho",4.8,78,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","MPC-F1-20150716-D4","MPC-2015-2","MPC","2015","2","Coho",5.3,78,1,2015-07-16,"MPC-F1-2015","Middle","Mid-Summer",197
"Ptarmigan Creek 
 Coho","Ptarmigan Creek","LPC-F1-20150730-D5","LPC-2015-2","LPC","2015","2","Coho",5,78,1,2015-07-30,"LPC-F1-2015","Lower","Mid-Summer",211
